what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1373960948592
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1373960948592
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1373960948592
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1373960948592
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1373960948592
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1373960948592
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1373960948592
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1373960948592
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1373960948592
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1373960948592
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1373960948592
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1373960948592
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1373960948592
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1373960948592
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1373960948592
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1373960948592
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1373960948592
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1373960948592
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1373960948592
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1373960948592
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1373960948592
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1373960948592
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1373960948592
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1373960948592
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1373960948592
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1373960948592
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1373960948592
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1373960948592
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1373960948592
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1373960948592
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1373960948592
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1373960948592
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1373960948592
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1373960948592
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1373960948593
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1373960948593
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1373960948593
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1373960948593
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1373960948593
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1373960948593
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1373960948593
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1373960948593
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1373960948593
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1373960948593
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1373960948593
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1373960948593
started,bundle,com.python.pydev,2.7.5.2013052819,"com.python.pydev",1373960948593
started,bundle,com.python.pydev.analysis,2.7.5.2013052819,"com.python.pydev.analysis",1373960948593
started,bundle,com.python.pydev.codecompletion,2.7.5.2013052819,"com.python.pydev.codecompletion",1373960948593
started,bundle,com.python.pydev.refactoring,2.7.5.2013052819,"com.python.pydev.refactoring",1373960948593
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1373960948593
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1373960948593
started,bundle,org.eclipse.mylyn.commons.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.core",1373960948593
started,bundle,org.eclipse.mylyn.commons.net,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.net",1373960948593
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.core",1373960948593
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.feed",1373960948593
started,bundle,org.eclipse.mylyn.commons.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.ui",1373960948593
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.workbench",1373960948593
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1373960948593
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1373960948593
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1373960948593
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1373960948593
started,bundle,org.python.pydev,2.7.5.2013052819,"org.python.pydev",1373960948593
started,bundle,org.python.pydev.core,2.7.5.2013052819,"org.python.pydev.core",1373960948593
started,bundle,org.python.pydev.debug,2.7.5.2013052819,"org.python.pydev.debug",1373960948593
started,bundle,org.python.pydev.django,2.7.5.2013052819,"org.python.pydev.django",1373960948593
started,bundle,org.python.pydev.jython,2.7.5.2013052819,"org.python.pydev.jython",1373960948593
started,bundle,org.python.pydev.parser,2.7.5.2013052819,"org.python.pydev.parser",1373960948593
started,bundle,org.python.pydev.refactoring,2.7.5.2013052819,"org.python.pydev.refactoring",1373960948593
started,bundle,org.python.pydev.shared_core,2.7.5.2013052819,"org.python.pydev.shared_core",1373960948593
started,bundle,org.python.pydev.shared_interactive_console,2.7.5.2013052819,"org.python.pydev.shared_interactive_console",1373960948593
started,bundle,org.python.pydev.shared_ui,2.7.5.2013052819,"org.python.pydev.shared_ui",1373960948593
os,sysinfo,,,"linux",1373960948597
arch,sysinfo,,,"x86",1373960948597
ws,sysinfo,,,"gtk",1373960948597
locale,sysinfo,,,"en_US",1373960948597
processors,sysinfo,,,"4",1373960948597
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1373960948597
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1373960948597
java.specification.name,sysinfo,,,"Java Platform API Specification",1373960948597
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1373960948597
java.specification.version,sysinfo,,,"1.6",1373960948597
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1373960948597
java.version,sysinfo,,,"1.6.0_27",1373960948597
java.vm.info,sysinfo,,,"mixed mode, sharing",1373960948597
java.vm.name,sysinfo,,,"OpenJDK Client VM",1373960948597
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1373960948597
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1373960948597
java.vm.specification.version,sysinfo,,,"1.0",1373960948597
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1373960948597
java.vm.version,sysinfo,,,"20.0-b12",1373960948597
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1373960948601
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1373960949555
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1373960949560
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1373960949667
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1373960950092
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1373960950092
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1373960950159
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1373960950254
error,log,,,"Unhandled event loop exception",1373960950548
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373960953353
opened,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1373960961601
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1373960961656
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1373960970429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373961002503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373961921527
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1373961925774
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1373961989676
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1373962039908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373962064836
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373962532831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373962554613
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373962618055
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373962635224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373963155769
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373963165829
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373963172133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373963198591
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373963291910
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373963311370
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373963319052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373963335530
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1373963345335
