what,kind,bundleId,bundleVersion,description,time
activated,perspective,org.python.pydev,,"org.python.pydev.ui.PythonPerspective",1373368027154
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1373368027155
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1373368027155
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1373368027155
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1373368027155
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1373368027155
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1373368027155
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1373368027155
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1373368027155
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1373368027155
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1373368027155
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1373368027155
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1373368027155
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1373368027155
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1373368027155
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1373368027155
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1373368027155
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1373368027155
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1373368027155
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1373368027155
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1373368027155
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1373368027155
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1373368027155
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1373368027155
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1373368027155
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1373368027155
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1373368027155
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1373368027155
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1373368027155
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1373368027155
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1373368027155
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1373368027155
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1373368027155
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1373368027155
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1373368027155
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1373368027155
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1373368027155
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1373368027155
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1373368027155
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1373368027155
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1373368027155
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1373368027155
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1373368027155
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1373368027155
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1373368027155
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1373368027155
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1373368027155
started,bundle,org.eclipse.m2e.logback.configuration,1.0.200.20111228-1245,"org.eclipse.m2e.logback.configuration",1373368027155
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1373368027155
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1373368027155
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1373368027155
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1373368027155
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1373368027155
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1373368027155
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1373368027155
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1373368027155
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1373368027155
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1373368027155
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1373368027155
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1373368027155
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1373368027155
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1373368027155
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1373368027155
started,bundle,com.python.pydev,2.7.5.2013052819,"com.python.pydev",1373368027155
started,bundle,com.python.pydev.analysis,2.7.5.2013052819,"com.python.pydev.analysis",1373368027155
started,bundle,com.python.pydev.codecompletion,2.7.5.2013052819,"com.python.pydev.codecompletion",1373368027155
started,bundle,com.python.pydev.refactoring,2.7.5.2013052819,"com.python.pydev.refactoring",1373368027155
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1373368027156
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1373368027156
started,bundle,org.eclipse.mylyn.commons.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.core",1373368027156
started,bundle,org.eclipse.mylyn.commons.net,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.net",1373368027156
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.core",1373368027156
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.feed",1373368027156
started,bundle,org.eclipse.mylyn.commons.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.ui",1373368027156
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.workbench",1373368027156
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1373368027156
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1373368027156
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1373368027156
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1373368027156
started,bundle,org.python.pydev,2.7.5.2013052819,"org.python.pydev",1373368027156
started,bundle,org.python.pydev.core,2.7.5.2013052819,"org.python.pydev.core",1373368027156
started,bundle,org.python.pydev.debug,2.7.5.2013052819,"org.python.pydev.debug",1373368027156
started,bundle,org.python.pydev.django,2.7.5.2013052819,"org.python.pydev.django",1373368027156
started,bundle,org.python.pydev.jython,2.7.5.2013052819,"org.python.pydev.jython",1373368027156
started,bundle,org.python.pydev.parser,2.7.5.2013052819,"org.python.pydev.parser",1373368027156
started,bundle,org.python.pydev.refactoring,2.7.5.2013052819,"org.python.pydev.refactoring",1373368027156
started,bundle,org.python.pydev.shared_core,2.7.5.2013052819,"org.python.pydev.shared_core",1373368027156
started,bundle,org.python.pydev.shared_interactive_console,2.7.5.2013052819,"org.python.pydev.shared_interactive_console",1373368027156
started,bundle,org.python.pydev.shared_ui,2.7.5.2013052819,"org.python.pydev.shared_ui",1373368027156
os,sysinfo,,,"linux",1373368027160
arch,sysinfo,,,"x86",1373368027160
ws,sysinfo,,,"gtk",1373368027160
locale,sysinfo,,,"en_US",1373368027160
processors,sysinfo,,,"4",1373368027160
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1373368027160
java.runtime.version,sysinfo,,,"1.6.0_27-b27",1373368027160
java.specification.name,sysinfo,,,"Java Platform API Specification",1373368027160
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1373368027160
java.specification.version,sysinfo,,,"1.6",1373368027160
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1373368027160
java.version,sysinfo,,,"1.6.0_27",1373368027160
java.vm.info,sysinfo,,,"mixed mode, sharing",1373368027160
java.vm.name,sysinfo,,,"OpenJDK Client VM",1373368027160
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1373368027160
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1373368027160
java.vm.specification.version,sysinfo,,,"1.0",1373368027160
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1373368027160
java.vm.version,sysinfo,,,"20.0-b12",1373368027160
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1373368027165
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1373368027661
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1373368027677
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1373368028138
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1373368028138
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1373368028250
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1373368028344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373368078226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373368412264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373368430950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373372472720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373372484276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373372793347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373372817902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373114183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373127473
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373158724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373164850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373211048
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373219151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373432775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1373373452828
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373462628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373704415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373711165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373880938
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1373373893539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373896813
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373913590
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1373373926551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373373929511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373374059195
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373374080403
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373374080580
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373374080768
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373374080918
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1373374081075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373374097621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373374271184
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1373374289095
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1373374294726
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1373374310539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373374328392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373374489026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373374493316
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373376375354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1373376389297
